Country,Shape_Leng,bounding_box_area
Eritrea,0.000126969176927,6.978721534030976e-09
Eritrea,0.079569763592,0.002259125412061641
Eritrea,0.0216286525656,9.531796651857231e-05
Eritrea,0.0249825932368,0.000115847449132794
Eritrea,0.0161880577063,0.00010960959477520164
Eritrea,0.000756941955333,2.850063570134451e-07
Eritrea,0.000532145158193,6.992053765990455e-08
Eritrea,0.0106465180572,1.982191564071556e-05
Eritrea,0.000115885926937,1.2232765161191944e-09
Eritrea,0.00499526595693,6.264397692764868e-06
Eritrea,0.000111099569767,5.856550303171475e-09
Eritrea,0.000148314312748,1.046720328603405e-08
Eritrea,0.000107666364835,2.823835781792563e-09
Eritrea,0.00521096851834,1.2541777714665062e-05
Eritrea,0.0591686617392,0.000575835163472194
Eritrea,0.00516679890314,1.1824622840260494e-05
Eritrea,0.00865691241217,2.9459062509531792e-05
Eritrea,0.000499719489512,3.2108293399145214e-08
Eritrea,0.000383645622131,1.8943886956533258e-08
Eritrea,0.00256579523791,9.352480665810165e-07
Eritrea,0.00282628139544,1.1171217180798622e-06
Eritrea,0.000418014948543,1.5047920731206566e-09
Eritrea,0.00111346788123,2.3864549570704556e-07
Eritrea,0.00241683907757,6.617556079865404e-07
Eritrea,0.000690088812433,7.228157215198208e-08
Eritrea,0.00303418537958,8.3269469517879e-07
Eritrea,0.00111851651349,2.8971810911794404e-07
Eritrea,3.84103767852e-05,2.128026733361932e-10
Eritrea,7.11424344641e-05,2.5296426487085465e-09
Eritrea,0.000503597593268,5.290226231943684e-08
Eritrea,0.000621006212252,7.184787884362503e-08
Eritrea,0.000968682155432,1.3730713150127621e-07
Eritrea,0.00229289956726,1.2913162485169236e-06
Eritrea,0.000938207650703,1.3539018737878807e-07
Eswatini,0.0772680596051,0.0007817905014770502
Eswatini,0.0430566017557,0.0006753413399871071
Eswatini,0.000837847697886,3.493412604485323e-07
Eswatini,0.0607997220586,0.0008638879092176656
Eswatini,0.000540687836092,1.1780209386575182e-07
Eswatini,0.175086637557,0.011356975944292738
Eswatini,0.00947384267317,4.4099713594113235e-05
Eswatini,0.049217627151,0.0006889477727629167
Eswatini,0.00109090992125,1.8896093697277965e-07
Eswatini,0.215738726554,0.00628774463685389
Eswatini,0.0133119770167,5.9808162426617424e-05
Eswatini,0.0169637945807,7.372361354884328e-05
Eswatini,0.00533421302078,9.9122073960731e-06
Eswatini,0.152720284234,0.0067460725360583545
Eswatini,0.240548945589,0.009606774351134847
Eswatini,0.000976233395384,1.5978747502523396e-07
Eswatini,0.000885661160355,3.9217923986550827e-07
Eswatini,0.0164948296154,0.00013600476161010786
Eswatini,0.190614406065,0.004366694370886108
Eswatini,0.000472919383648,1.1088461434283531e-07
Eswatini,0.0794383997933,0.0019087249854660576
Eswatini,0.000977268780878,4.732578381074955e-07
Eswatini,0.0952677953736,0.0020926122284690932
Eswatini,0.000211527935833,6.547940614904789e-09
Eswatini,0.0186312755765,8.165934916725712e-05
Eswatini,0.108884549602,0.004118958594108651
Eswatini,0.00029407084663,3.861156630216948e-08
Eswatini,0.00469003436344,9.611615371341183e-06
Eswatini,0.00448965795275,8.050074674091862e-06
Eswatini,0.00157512691188,9.64927538303919e-07
Eswatini,0.00489988242476,8.611551418012059e-06
Eswatini,0.0057052264076,1.2665985305134989e-05
Eswatini,0.00101379785113,3.9196877523914174e-07
Eswatini,0.00414231440199,6.832228977983834e-06
Eswatini,0.00497607968933,9.753095690350739e-06
Eswatini,0.00125925895772,7.92178338314738e-07
Eswatini,0.00247412447175,1.0773227940761747e-06
Eswatini,0.00398204783443,4.69607980359075e-06
Eswatini,0.0376218200116,0.00041279710672686797
Eswatini,0.00843127403534,3.17249863964038e-05
Eswatini,0.138051957406,0.00731103039215332
Eswatini,0.000680611356827,1.5093441008548068e-07
Eswatini,0.000737347548904,2.709375722769095e-07
Eswatini,0.000773975926939,2.7582277415640807e-07
Eswatini,0.0830436369992,0.0016605916845709207
Eswatini,0.00293247715193,4.1331370228108106e-06
Eswatini,0.0433246688669,0.0004648272669642985
Eswatini,0.00996990819561,1.1625319526475955e-05
Eswatini,0.0124040581787,3.9136766294129055e-05
Eswatini,0.113088202912,0.003896943402799508
Eswatini,0.0134670893362,9.039541115427048e-05
Eswatini,0.0992288641225,0.001731115009957094
Eswatini,0.00222691372751,1.0441226503449737e-06
Eswatini,0.00186163911692,9.290169065529416e-07
Eswatini,0.00189889852514,1.2009938488410384e-06
Eswatini,0.00308972267824,3.3504189074283067e-06
Eswatini,0.00331448167425,3.203794069423894e-06
Eswatini,0.0065253254458,1.8553630075872638e-05
Eswatini,0.00227388208332,2.4925083816767163e-06
Eswatini,0.00184086344648,1.6124712512246761e-06
Eswatini,0.00272027713728,3.547439424440002e-06
Eswatini,0.0128327432288,8.12291815095441e-05
Eswatini,0.205188687802,0.011054157708616771
Eswatini,0.00981991382075,9.573908766059415e-06
Eswatini,0.0707298895654,0.001122595915976128
Eswatini,0.000662935891227,1.806817977645567e-07
Eswatini,0.0637424228613,0.000973984636851813
Eswatini,0.000677898165444,1.1814960909225841e-07
Eswatini,0.0944428059149,0.0031789749353890607
Eswatini,0.000186000815752,2.264360652273432e-09
Eswatini,0.010475715624,5.756794049327018e-06
Eswatini,0.000888292030756,4.080688946621968e-08
Eswatini,0.00180767050313,1.43739694091425e-06
Eswatini,0.0236825082613,0.00016379983714954983
Eswatini,0.016283539926,0.00012232723437790704
Eswatini,0.174708492092,0.009628370759903401
Eswatini,0.00115895462346,5.56627555695865e-07
Eswatini,0.0103541904513,5.35190704075799e-05
Eswatini,0.00361023816705,5.04791227545153e-06
Eswatini,0.00745651540874,2.7657950666672963e-05
Eswatini,0.00202861822428,2.0514330168122973e-06
Eswatini,0.0439745886596,0.0005588741046961199
Eswatini,0.00256172905386,3.276633090803685e-06
Eswatini,0.0123287019719,6.149990804941019e-05
Eswatini,0.0095542596237,4.557810323639097e-05
Eswatini,0.0121549124396,3.5599236592258206e-06
Eswatini,0.00166225603919,1.5219347417701992e-07
Eswatini,0.00995168397577,1.615928192619095e-05
Eswatini,0.00180951987219,1.239582957391274e-06
Eswatini,0.00316534790679,4.9470585163384705e-06
Eswatini,0.00975162060401,5.6899432644469045e-06
Eswatini,0.0101841091905,5.178987510683087e-05
Eswatini,0.00692164663702,4.620992092931564e-06
Eswatini,0.0028140573774,2.2140764495285957e-06
Eswatini,0.00067730572727,1.9153155027508041e-07
Eswatini,0.00134995415596,5.620691251270275e-07
Eswatini,0.000643930187464,8.734770635524682e-08
Eswatini,0.0253913869049,0.00019677317599973453
Eswatini,0.000922563105225,1.2926547217634596e-07
Eswatini,0.000703024247178,8.198150043073453e-08
Eswatini,0.0843910866373,0.0012816494826040294
Eswatini,0.000301132131669,2.13817937086635e-08
Eswatini,0.0572620965823,0.0010716057396060574
Eswatini,0.00111206517119,4.665685498327579e-07
Eswatini,0.00173412975591,1.0404547979247326e-06
Eswatini,0.000493469966038,7.782972677160204e-08
Eswatini,0.00187489178473,1.1319584604183788e-06
Eswatini,0.00225573043686,1.9079671839421237e-06
Eswatini,0.00210316394071,9.075615577279975e-07
Eswatini,0.00238196775681,2.406528262204049e-06
Eswatini,0.000331777245204,5.49428489023569e-08
Eswatini,0.000639920818858,1.6710389157985894e-07
Eswatini,0.00499785919958,1.2056834984340274e-05
Eswatini,0.0070654906322,2.431717047012375e-05
Eswatini,0.00867522708555,3.691114084832071e-05
Eswatini,0.0253771339417,0.00023678939066665655
Eswatini,0.00050235459885,1.2423944961959178e-07
Eswatini,0.000105122546533,2.2123682244737425e-09
Eswatini,0.0478167973904,0.00035741433429213376
Eswatini,0.00109356715045,5.717839779655206e-07
Eswatini,0.00206882311492,1.7860416777932642e-06
Ethiopia,0.000381594188921,7.175363487617936e-08
Ethiopia,0.0170971632872,0.00012668575698066513
Ethiopia,0.312075914221,0.015384213882676995
Ethiopia,0.085909925576,0.0029428609469973246
Ethiopia,0.00132153762623,1.308250656547768e-08
Ethiopia,0.0030891763711,2.735091179332882e-07
Ethiopia,0.00210204984972,3.761176173738066e-07
Ethiopia,0.0493441440537,0.0003031735570245742
Ethiopia,0.00289939907448,4.074879477753374e-06
Ethiopia,0.210536194255,0.01670456403707585
Ethiopia,0.247072364473,0.01708447763303102
Ethiopia,0.00126864023428,7.996538900541248e-07
Ethiopia,0.0678589864566,0.0016585339980508223
Ethiopia,0.0756130814691,0.0009883570019624491
Ethiopia,0.0563219098982,0.0014125157673462731
Ethiopia,0.00315486633193,3.184586202020708e-06
Ethiopia,0.0241230647649,0.00017471160918467317
Ethiopia,0.000859191648998,2.2211504736837816e-07
Ethiopia,0.000603157759506,7.093207832254302e-08
Ethiopia,0.000436960763238,5.103553574622354e-08
Ethiopia,0.0479279306958,0.0004188488010140611
Ethiopia,0.0216112112478,0.00013174069307712942
Ethiopia,0.0553831459839,0.0013384830090548182
Ethiopia,0.00515579805694,1.2631885736495436e-05
Ethiopia,0.0889907256123,0.003919445287442546
Ethiopia,0.00172425026138,1.3143526678285854e-06
Ethiopia,0.00104852738868,4.860874459831714e-07
Ethiopia,0.0807953092135,0.0017763654890131444
Ethiopia,0.00182074782284,1.2023121400557791e-06
Ethiopia,0.00287422887067,3.783017923776498e-06
Ethiopia,0.00301685631027,4.470996684300604e-06
Ethiopia,0.00161587679747,1.126367704050358e-06
Ethiopia,0.028101879534,0.00034172730179116585
Ethiopia,0.0202717668226,7.245858697742545e-05
Ethiopia,0.000390604804361,4.5929398062173484e-08
Ethiopia,0.00111883479083,1.1574511560261414e-07
Ethiopia,0.0324900672209,0.0003809763404008844
Ethiopia,0.00165047110196,8.713140676247633e-08
Ethiopia,0.000733946026372,2.54130685652522e-07
Ethiopia,0.0165232524151,9.972464260755306e-05
Ethiopia,0.00625028931818,1.3161481809584686e-05
Ethiopia,0.000688844251811,1.0174081867132752e-07
Ethiopia,0.00121912901675,4.976472528343141e-07
Ethiopia,0.0166732106519,6.423975374379755e-05
Ethiopia,0.0369229444651,0.0005612741493855617
Ethiopia,0.00156946086379,8.341272880022485e-07
Ethiopia,0.000592568614282,1.6284863337828616e-07
Ethiopia,0.0137282820026,9.182268501589763e-05
Ethiopia,0.00200622116871,1.6582325007064018e-06
Ethiopia,0.0183339120103,0.00015031150198097765
Ethiopia,0.00499350213767,1.0137393296307061e-05
Ethiopia,0.00108880830235,5.32998047592336e-07
Ethiopia,0.0169687630619,0.0001325199109659801
Ethiopia,0.000982498468539,4.093995177575252e-07
Ethiopia,0.000976674892481,4.3822156849706253e-07
Ethiopia,0.0452204603565,0.0009105147947552502
Ethiopia,0.0739642649317,0.00098540753219336
Ethiopia,0.00126297264961,7.750991440884953e-07
Ethiopia,0.00304847860913,3.0830249462255298e-06
Ethiopia,0.0014396549089,8.733400279066362e-07
Ethiopia,0.0206067277857,8.937536868646386e-05
Ethiopia,0.027757499651,0.00024101295016659875
Ethiopia,0.000587372921629,2.8157883702536835e-08
Ethiopia,0.017392705232,0.00014954529752451463
Ethiopia,0.000505156254893,1.2516931834896126e-07
Ethiopia,0.0332447663126,0.0004273930685747867
Ethiopia,0.000702240939851,4.4894997475881395e-08
Ethiopia,0.00345934168445,3.3835611065112977e-06
Ethiopia,0.000599190227382,1.6071583840863886e-07
Ethiopia,0.0230729162796,0.0001695115306810593
Ethiopia,0.000503363090909,1.0806272257075885e-07
Ethiopia,0.00669169059794,1.697303729358382e-05
Ethiopia,0.00222740962261,1.908119283439623e-06
Ethiopia,0.0245740168408,0.0002760582520711514
Ethiopia,0.000432642119361,8.611088447922425e-08
Ethiopia,0.00048728695194,1.1431568143772935e-07
Ethiopia,0.1226891403,0.00626333714025348
Ethiopia,0.00649624072665,2.108947081846898e-05
Ethiopia,0.000430638373247,9.271588117829981e-08
Ethiopia,0.0179940132581,0.0001290060631255003
Ethiopia,0.000407820800301,7.213269783116806e-08
Ethiopia,0.0317612179906,0.0005031910338489333
Ethiopia,0.000766495647562,2.9192765868560887e-07
Ethiopia,0.000686159723205,2.3465484944161695e-07
Ethiopia,0.000599865669949,6.361273381173236e-08
Ethiopia,0.0245628499687,7.096666537462585e-05
Ethiopia,0.00253940810603,2.7159489400534357e-06
Ethiopia,0.0031556498168,4.048942330957659e-06
Ethiopia,0.0283919404019,0.00028674036495756293
Ethiopia,0.00141760598636,8.649884308555184e-07
Ethiopia,0.0494098798517,0.0002795629988652937
Ethiopia,0.00360984490828,4.36021323494686e-06
Ethiopia,0.0603056883661,0.0003501839315983827
Ethiopia,0.00024571637977,1.3916282266837503e-08
Ethiopia,0.00113993913797,2.557241645382701e-07
Ethiopia,0.0307898004861,0.00038946676898533856
Ethiopia,0.00086546609965,3.477656833067717e-07
Ethiopia,0.00362071502579,6.006314759569854e-06
Ethiopia,0.00635293890126,1.6316358666977924e-05
Ethiopia,0.0120061817558,6.627453080664005e-05
Ethiopia,0.00432687058126,9.06845607416113e-06
Ethiopia,0.00222921450701,2.3960784330153917e-06
Ethiopia,0.00208560162025,2.081904323566762e-06
Ethiopia,0.00567908025472,1.413208832979714e-05
Ethiopia,0.00458982234564,9.483859575769498e-06
Ethiopia,0.000153258358497,1.0159203035438555e-08
Ethiopia,0.0044247301277,8.225166171433284e-06
Ethiopia,0.000881312821853,6.071071904259882e-08
Ethiopia,0.00377782546742,2.202902263928258e-06
Ethiopia,0.000668153645901,1.2549434290940326e-07
Ethiopia,0.0120254016428,6.85989487516442e-05
Ethiopia,0.000708255972648,2.3498900820279617e-07
Ethiopia,0.00142949370077,9.268089183229607e-07
Ethiopia,0.000659233013987,2.006774832238449e-07
Ethiopia,0.151297171202,0.010477690456049089
Ethiopia,0.000219697304858,2.3823437271661057e-08
Ethiopia,0.227001837796,0.014639392989841366
Ethiopia,0.000734459674352,1.0543642551743374e-07
Ethiopia,0.0140666353932,7.747716424943972e-05
Ethiopia,0.000944767373675,2.966882029626148e-07
Ethiopia,0.000282434056178,2.7020359486397376e-08
Ethiopia,0.0245045793786,0.0002079841820057626
Ethiopia,0.00451164841973,2.7858196626588134e-06
Ethiopia,0.000764000871894,1.678961601178997e-07
Ethiopia,0.00415757283402,6.90822897632673e-06
Ethiopia,0.0429666475226,0.0007012728301380653
Ethiopia,0.0012574000088,3.0215809213367764e-07
Ethiopia,0.0182218596769,6.193161084229146e-05
Ethiopia,0.000984359739956,1.7895489122143062e-07
Ethiopia,0.00676897056369,8.702899647839797e-06
Ethiopia,0.00131090187896,3.270290696182656e-07
Ethiopia,0.134487647337,0.007568479401476085
Ethiopia,0.00104324869349,4.3008525656938455e-07
Ethiopia,0.000845802827091,2.3178955878534134e-07
Ethiopia,0.00102095882931,3.3360070685157393e-07
Ethiopia,0.00169930624467,8.536885920955452e-07
Ethiopia,0.0195063840553,0.00013893713477897292
Ethiopia,0.0853682316742,0.0005990530719326319
Ethiopia,0.000596421751346,1.5662078398103268e-07
Ethiopia,0.0134748614455,8.594451846262173e-05
Ethiopia,0.00303717178641,3.586755698191079e-06
Ethiopia,0.00307479284497,4.4350906325475714e-07
Ethiopia,0.00741150724564,5.903818056694224e-06
Ethiopia,0.00463026413572,8.202572889695195e-06
Ethiopia,0.00243547425766,3.6702220497851026e-07
Ethiopia,0.00478259398646,1.3839246554528937e-06
Ethiopia,0.00129817155956,8.393360977387664e-07
Ethiopia,0.00077201923756,1.418223506977178e-07
Ethiopia,0.0129296448342,2.5351799084930016e-05
Ethiopia,0.00103557895973,4.6263726440315644e-07
Ethiopia,0.035585432257,0.000545742511566675
Ethiopia,0.000938527777234,3.987432533338433e-07
Ethiopia,0.0414323438836,0.0006048217051836515
Ethiopia,0.000788904595678,2.840640014559694e-07
Ethiopia,0.01604407186,0.00011658077109235093
Ethiopia,0.0229529587164,0.0001327538047081401
Ethiopia,0.00123988042592,1.6870091899226182e-07
Ethiopia,0.000747967783353,5.27920174911689e-08
Ethiopia,0.0201248058533,4.309982084350998e-05
Ethiopia,0.00741635092288,6.0033487876845185e-06
Ethiopia,0.00039519193987,1.994800478219613e-08
Ethiopia,0.0116076292557,3.818273526367364e-06
Ethiopia,0.00012973921387,7.776381010297387e-10
Ethiopia,0.000394424458679,1.0624613844549261e-08
Ethiopia,0.0221922919951,2.1501709630127633e-05
Ethiopia,0.017446575995,5.363893323903381e-05
Ethiopia,0.000117253254103,1.9040549859540267e-09
Ethiopia,0.00152872767793,2.1644240638279673e-07
Ethiopia,0.0400505635387,0.0002069250029880768
Ethiopia,0.00102625272643,7.258731039334104e-08
Ethiopia,0.0117332022616,9.347239335749789e-06
Ethiopia,0.0297028568136,0.0002323463913482648
Ethiopia,0.000655952526206,6.91208529138933e-08
Ethiopia,0.000606924023617,1.0011005215587156e-08
Ethiopia,0.013412247175,1.4525726269571485e-05
Ethiopia,0.00933611287269,7.837548607551673e-06
Ethiopia,0.00895536808908,5.69491792315819e-06
Ethiopia,0.000431401695329,5.69194271224768e-09
Ethiopia,0.000537913397777,4.690490322035671e-08
Ethiopia,0.000822965413287,5.159714243323966e-08
Ethiopia,0.000548356240439,5.97526685824003e-09
Ethiopia,0.00108507112791,1.3391715442667453e-07
Ethiopia,0.000231051040552,1.2088895412961634e-08
Ethiopia,0.0340702142975,0.0003860166931591325
Ethiopia,0.00285413603585,3.786388714384208e-06
Ethiopia,0.00161816891567,7.57993464170013e-07
Ethiopia,0.0222254550166,7.960703040836074e-05
Ethiopia,0.00033050421267,1.633488423708466e-08
Ethiopia,0.000378360577021,9.626360553357646e-09
Ethiopia,0.000385026462627,1.0790473086890072e-08
Ethiopia,0.0124293484786,3.147069566773521e-05
Ethiopia,0.000244690920806,2.180863841558825e-08
Ethiopia,0.0290608281175,0.0002162683205730659
Ethiopia,0.00011371309218,1.9336088302842153e-10
Ethiopia,0.298345157709,0.02957599197612075
Ethiopia,0.000120701732579,6.035312014211137e-11
Ethiopia,0.000254907842353,1.1823595493041478e-08
Ethiopia,0.0170659231193,1.0688313737612184e-05
Ethiopia,0.0328982513491,7.623510030324077e-05
Ethiopia,0.00940004313736,2.2209617731003757e-05
Ethiopia,0.0209607986666,0.0001845669073393174
Ethiopia,0.00672726114846,1.4966595085233425e-05
Ethiopia,0.00995713407242,1.3311310718262416e-05
Ethiopia,0.0102608459034,1.4870627339425403e-05
Ethiopia,0.0103916631863,1.4238613687168896e-05
Ethiopia,0.00297756068423,1.5071361861696077e-06
Ethiopia,0.00143339372623,3.7619000998309197e-07
Ethiopia,0.00125928517506,3.394626855534645e-07
Ethiopia,0.0233236493856,0.00010623706422384306
Ethiopia,0.000399006782929,3.287689561850761e-08
Ethiopia,0.0023738266945,1.7283022275328858e-06
Ethiopia,0.00826394055043,3.2166152630510874e-05
Ethiopia,0.000754758385252,1.9654643125608365e-07
Ethiopia,0.00622422396019,1.645178312352627e-05
Ethiopia,0.00457159382216,9.055502038436089e-07
Ethiopia,0.000431558100205,5.6319527714630695e-08
Ethiopia,0.00286036305758,2.80032113260144e-06
Ethiopia,0.00170854712929,9.402351204750677e-07
Ethiopia,0.000393402519532,3.5395052785621847e-09
Ethiopia,0.0016334884387,2.50281389795229e-07
Ethiopia,0.000391451815754,7.463280605063186e-08
Ethiopia,0.00445984085679,6.351860246530175e-06
Ethiopia,0.0213331028292,0.00021212123812159716
Ethiopia,0.00913019805575,1.4474484586200894e-05
Ethiopia,0.000442367327762,9.78437067010306e-08
Ethiopia,0.0055870983504,1.230709486730847e-05
Ethiopia,0.00186723545645,1.039393319442708e-06
Ethiopia,0.00977637102538,2.9587531608533073e-05
Ethiopia,0.00235744682562,2.688154113554518e-06
Ethiopia,0.00196165958952,1.7444149508687716e-06
Ethiopia,0.00110211415114,4.2846578178652543e-07
Ethiopia,0.0122204050719,6.600694302197708e-05
Ethiopia,0.0061326043951,1.654414935165911e-05
Ethiopia,0.000302330962003,2.2157290313191922e-08
Ethiopia,0.0163188038337,9.676052129819207e-05
Ethiopia,0.00340333057252,2.8103811115935744e-06
Ethiopia,0.0104948342463,2.1725228433110768e-05
Ethiopia,0.00690762372022,1.03044966219277e-05
Ethiopia,0.0136960941974,4.236383787323617e-05
Ethiopia,0.00491351906545,7.1163043952809285e-06
Ethiopia,0.00568040877766,4.0046251804936856e-06
Ethiopia,0.00351235421359,1.5360897454967719e-06
Ethiopia,0.0035809236594,2.218456487749554e-06
Ethiopia,0.000322437911882,1.5802661124589028e-08
Ethiopia,0.00034228201117,1.6499576175524886e-08
Ethiopia,0.00576148922666,5.116328595108524e-06
Ethiopia,0.0157304437528,3.553527310148422e-05
Ethiopia,0.000426825563354,2.5023710797137942e-08
Ethiopia,0.00195371104707,1.2516059615060723e-06
Ethiopia,0.0118015405998,4.913877235694308e-05
Ethiopia,0.0139090929564,7.895101074183672e-05
Ethiopia,0.0010264436322,5.049734933771961e-07
Ethiopia,0.00542241078859,1.3648423726515728e-05
Ethiopia,0.000313407376091,4.5196004292554094e-08
Ethiopia,0.00819610187954,1.5483312610942528e-05
Ethiopia,0.0427789101399,0.0005579235829905893
Ethiopia,0.000214430954174,2.2491025213026302e-08
Ethiopia,0.00478020446515,1.1164375336670945e-05
Ethiopia,0.000237891014839,2.5136009164695446e-08
Ethiopia,0.00760685954399,1.423017200551184e-05
Ethiopia,0.00123949543893,5.4997690030150734e-08
Ethiopia,0.00526205180192,1.0721295389018106e-06
Ethiopia,0.0214401105216,1.780335391856101e-05
Ethiopia,0.000483265709264,9.078241241343944e-09
Ethiopia,0.00835084849708,7.61957672682952e-06
Ethiopia,0.00977903923849,4.1308062445372635e-05
Ethiopia,0.0131441505285,7.703839416276081e-05
Ethiopia,0.000430866767023,8.538116869100948e-08
Ethiopia,0.000433068823663,8.276305076745326e-08
Ethiopia,0.00247003794807,2.6413930884626957e-06
Ethiopia,0.0172582863249,7.005356650519512e-05
Ethiopia,0.000779068934063,2.868759587849723e-07
Ethiopia,0.000889644432329,3.0448389729085326e-07
Ethiopia,0.000867757909932,2.899322574152609e-07
Ethiopia,0.000765717790506,2.2073359452540266e-07
Ethiopia,0.000772094641316,2.816845252881909e-07
Ethiopia,0.000762981425563,2.749780868885285e-07
Ethiopia,0.000150570782501,9.861575413012634e-09
Ethiopia,0.0182513275455,0.00014414463451709907
Ethiopia,0.00435151876039,4.900763664178371e-06
Ethiopia,0.00320540323734,1.6826973941575785e-06
Ethiopia,0.0015279984051,1.3271912195091058e-07
Ethiopia,0.00306220077493,9.761634811100836e-07
Ethiopia,0.0049909444244,7.685976217560113e-06
Ethiopia,0.00193796775769,1.8461324636668304e-06
Ethiopia,0.0079659527595,1.3737163924124624e-05
Ethiopia,0.00738382791716,1.1776515663419551e-05
Ethiopia,0.0318764046563,0.00020598242071969214
Ethiopia,0.0173364008041,0.00014360911778818283
Ethiopia,0.00953679627291,2.2641618733728016e-05
Ethiopia,0.00959640178538,2.2925007952908295e-05
Ethiopia,0.0044912322151,9.001243468080656e-06
Ethiopia,0.0114087587639,1.2449548851197874e-05
Ethiopia,0.00405910634148,7.020903826357569e-06
Ethiopia,0.00415087937616,1.2507767499224282e-06
Ethiopia,0.00221759519967,7.507463489252684e-07
Ethiopia,0.0075671823641,2.5749951518522798e-05
Ethiopia,8.29960329533e-05,2.301757386124212e-09
Ethiopia,0.000137918902695,8.959682948250109e-09
Ethiopia,0.0908984717172,0.003137437368581578
Ethiopia,0.00485755635806,2.2567612219984604e-06
Ethiopia,0.000186078358212,3.7000122151661206e-09
Ethiopia,0.000276450303616,2.5144003610345116e-09
Ethiopia,0.0429925925592,0.000339867709011673
Ethiopia,8.58533232315e-05,2.475071373740137e-09
Ethiopia,0.0312342553818,0.0003381298754419526
Ethiopia,0.00188822009188,1.6053771835012102e-06
Ethiopia,0.0182330021831,0.00016052282516541608
Ethiopia,0.00109301774027,4.663578286070637e-07
Ethiopia,0.0194899701404,0.0001819896989372765
Ethiopia,0.0184415039995,1.9835051430390165e-05
Ethiopia,0.000589501372098,4.855549379190604e-08
Ethiopia,0.00770542976528,1.0535218927348292e-05
Ethiopia,0.000317549956507,1.5465372473279176e-08
Ethiopia,0.000428109576242,6.465720024179845e-08
Ethiopia,0.0139907391314,3.591649772024281e-05
Ethiopia,0.000697449721687,6.922738167875034e-08
Ethiopia,0.0179151588949,0.00014366181131426046
Ethiopia,0.00516563117891,4.235241352282373e-06
Ethiopia,0.000802382333726,1.0046355191687859e-07
Ethiopia,0.0112348191332,2.3169636030198474e-05
Ethiopia,0.000413348114162,6.259438434582651e-08
Ethiopia,0.00584869193453,1.6081350629724894e-05
Ethiopia,0.00132904858087,6.201110585767668e-07
Ethiopia,0.0020920138177,1.1563542119423261e-06
Ethiopia,0.000378629869294,4.385603914559531e-08
Ethiopia,0.971051065855,0.4230679688738898
Ethiopia,0.131802850408,0.001738127034079852
Ethiopia,0.000684321310197,1.3401974552669544e-07
Ethiopia,0.00432006106641,3.7893546491149777e-06
Ethiopia,0.000758813633044,8.207342488407996e-08
Ethiopia,0.163190980266,0.009993132213595192
Ethiopia,0.00269985476203,1.5016436213084016e-06
Ethiopia,0.0176070676672,0.0001461739139873402
Ethiopia,0.000171180029429,1.3314844848326264e-08
Ethiopia,0.00402139057262,7.437245011400846e-06
Ethiopia,0.000250277989166,2.8055177153923203e-08
Ethiopia,0.000153709689224,1.0278752576629196e-08
Ethiopia,0.00436236863018,8.700914330884596e-06
Ethiopia,0.000188136594182,1.678174634030834e-08
Ethiopia,0.0897436215706,0.003693434274357243
Ethiopia,0.00218345195425,9.990959807460693e-07
Ethiopia,0.0640566803958,0.0008485791437707638
Ethiopia,0.00221238775198,4.3510663358412435e-07
Ethiopia,0.0017939181836,1.0481895593632409e-06
Ethiopia,0.00771882621183,2.8683429922609347e-05
Ethiopia,0.00151035008386,9.98394071508124e-07
Ethiopia,0.00109755913499,5.27192951689702e-07
Ethiopia,0.000431299401825,8.09816189964912e-08
Gabon,0.0540869508865,0.0010883776199542517
Gabon,0.606626917638,0.11595152763149313
Gabon,0.0560991758046,0.0013312682632073713
Gabon,0.370417925034,0.030868236548861564
Gabon,0.106619157469,0.0033889609276742823
Gabon,0.00137301375305,9.379949322404484e-07
Gabon,0.00299031223965,4.465107170703925e-06
Gabon,0.00229961455136,2.6199523064998438e-06
Gabon,0.00571221433163,1.6254301723659756e-05
Gabon,0.00324713153226,4.589694353141294e-06
Gabon,0.0104229756142,3.8105754553974026e-05
Gabon,0.00489978045139,1.1454952158437382e-05
Gabon,0.00070660748775,2.491540963370488e-07
Gabon,0.00338437865615,5.170592065598161e-06
Gabon,0.000829172163717,2.4647847289853073e-07
Gabon,0.00380836832559,6.320563081541407e-06
Gabon,0.00583034325549,1.2579720839769573e-05
Gabon,0.00125801120488,7.790426281029145e-07
Gabon,0.00711266572242,1.991994048762201e-05
Gabon,0.00284872545527,4.045104783381998e-06
Gabon,0.00173775671054,1.4890541972675153e-06
Gabon,0.00675548085889,2.127547778947272e-05
Gabon,0.00961219022551,4.374353387508889e-05
Gabon,0.00324904881231,5.254356872504594e-06
Gabon,0.00788207537044,3.0252986828153923e-05
Gabon,0.00393476733471,7.642434646894496e-06
Gabon,0.0371668118898,0.0004017903940821416
Gabon,0.0028792494324,4.144883860126714e-06
Gabon,0.00123434490482,5.10116257859096e-07
Gabon,0.00133172581485,5.943246509996399e-07
Gabon,0.00121081390349,7.204866702318387e-07
Gabon,0.00292407373398,4.032630240095679e-06
Gabon,0.00466678833282,1.0865718410748136e-05
Gabon,0.00344260456127,5.891709956191066e-06
Gabon,0.00820179687123,2.6551215695040737e-05
Gabon,0.00252797453928,3.155523403524116e-06
Gabon,0.00333642857336,5.52854544007665e-06
Gabon,0.00283736726012,3.799744155321696e-06
Gabon,0.00154977365392,1.1716409588742552e-06
Gabon,0.00165900939218,1.3475995747910296e-06
Gabon,0.0173811991245,0.00011593380843605576
Gabon,0.00094335752243,4.428166207958933e-07
